sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
0799039c7c4443e6af32de8c8b06539e,https://website-demo.rasa.com/conversations/0799039c7c4443e6af32de8c8b06539e/1542684845.7899115,20.11.2018,,,,,
d4b230b1faec4694bb71298d209ffd65,https://website-demo.rasa.com/conversations/d4b230b1faec4694bb71298d209ffd65/1542681322.9478319,20.11.2018,,,,,
96ce7773a4f045beb857ea29f21cb045,https://website-demo.rasa.com/conversations/96ce7773a4f045beb857ea29f21cb045/1542680647.8428903,20.11.2018,,,,,
b44eaf68d4ab4632a823844b99124591,https://website-demo.rasa.com/conversations/b44eaf68d4ab4632a823844b99124591/1542679074.18702,20.11.2018,,,,,
747ea859a9734e0d8acc2cc5baa94204,https://website-demo.rasa.com/conversations/747ea859a9734e0d8acc2cc5baa94204/1542679051.1884623,20.11.2018,,,,,
1d5ada4ea4024eb9a7d8dbcf7625ccf7,https://website-demo.rasa.com/conversations/1d5ada4ea4024eb9a7d8dbcf7625ccf7/1542673012.0485697,20.11.2018,,,,,
9ee910a60ae64a2e8bf17132717a4f0d,https://website-demo.rasa.com/conversations/9ee910a60ae64a2e8bf17132717a4f0d/1542670465.894046,20.11.2018,,,,,
2bca583193b5458482d926bc244766cd,https://website-demo.rasa.com/conversations/2bca583193b5458482d926bc244766cd/1542670184.9886346,20.11.2018,,,,,
dd214b70b80e438a8a57714584abe54b,https://website-demo.rasa.com/conversations/dd214b70b80e438a8a57714584abe54b/1542669696.0375395,20.11.2018,,,,,
177effeae2594f229cd50b1d5afafb06,https://website-demo.rasa.com/conversations/177effeae2594f229cd50b1d5afafb06/1542669027.8835928,20.11.2018,,,,,
e900e06d633e47c3b831f23425cd7d83,https://website-demo.rasa.com/conversations/e900e06d633e47c3b831f23425cd7d83/1542839626.4288082,21.11.2018,1 step,no,"can you implement commands and scripting, are you scriptable, do you have actions ",restart again after greeting,
d0895ef800074d4789bd068717e10e9c,https://website-demo.rasa.com/conversations/d0895ef800074d4789bd068717e10e9c/1542838958.8081088,21.11.2018,1 step,yes,,,
708b838db39e4f36972e62b37d90d7fb,https://website-demo.rasa.com/conversations/708b838db39e4f36972e62b37d90d7fb/1542833047.7473154,21.11.2018,1 step,-,,,
e178360c6e4e41cda03971ca618cb1c9,https://website-demo.rasa.com/conversations/e178360c6e4e41cda03971ca618cb1c9/1542830483.4043753,21.11.2018,rasa_help,no,do you have example videos,,
6afa2fd339334781bc97175ee2b05193,https://website-demo.rasa.com/conversations/6afa2fd339334781bc97175ee2b05193/1542829855.017548,21.11.2018,1 step,yes,"""I am peter, nice to meet you""",,
ad53b51192aa4bef8954393678d413a2,https://website-demo.rasa.com/conversations/ad53b51192aa4bef8954393678d413a2/1542829605.9101276,21.11.2018,1 step,no,,user left,
8350a9684ee14756a5ad58eb04c7b689,https://website-demo.rasa.com/conversations/8350a9684ee14756a5ad58eb04c7b689/1542826130.9709854,21.11.2018,1 step,yes,"""nice to meet you""",,
2bf3e50bb96d48c3a6ff8b35e6a40ab4,https://website-demo.rasa.com/conversations/2bf3e50bb96d48c3a6ff8b35e6a40ab4/1542825251.0243812,21.11.2018,1 step,yes,"I want to learn more about pricing, ""Hi I'm jorge""",,
d2b672f04dca45fdbed1ad627b5b3f49,https://website-demo.rasa.com/conversations/d2b672f04dca45fdbed1ad627b5b3f49/1542822051.2634394,21.11.2018,1 step,no,,user left,
9028a7bef4174c948ecb8de636be45af,https://website-demo.rasa.com/conversations/9028a7bef4174c948ecb8de636be45af/1542821074.674399,21.11.2018,1 step,yes,,,
0f885021e48448f0a467b3addf5f6e78,https://website-demo.rasa.com/conversations/0f885021e48448f0a467b3addf5f6e78/1542819236.9478674,21.11.2018,1 step,no,,NLU,
21eb481b1e5742839fcd14967856e7d4,https://website-demo.rasa.com/conversations/21eb481b1e5742839fcd14967856e7d4/1542818724.9124792,21.11.2018,1 step,no,,user left,
1d3f0ed42700470c92551c307a4bee3a,https://website-demo.rasa.com/conversations/1d3f0ed42700470c92551c307a4bee3a/1542814416.6280167,21.11.2018,1 step,no,,Core,"wrong link at the end - should have been ""try it out"""
41972a8ea1c4401e8a765d481763157d,https://website-demo.rasa.com/conversations/41972a8ea1c4401e8a765d481763157d/1542812999.4016457,21.11.2018,1 step,yes,"""I don't want your newsletter""",,
7a1c1b5c0cb444c29f73b01d0b8c06a4,https://website-demo.rasa.com/conversations/7a1c1b5c0cb444c29f73b01d0b8c06a4/1542812508.6585493,21.11.2018,1 step,yes,,,
ac171abfe26347819d63e32761822f28,https://website-demo.rasa.com/conversations/ac171abfe26347819d63e32761822f28/1542812346.7877123,21.11.2018,1 step,no,,Core - wrong link at the end,
04f11e5aef73408191a373cc370e6654,https://website-demo.rasa.com/conversations/04f11e5aef73408191a373cc370e6654/1542810694.0467248,21.11.2018,1 step,no,"""could you understand me""",chitchatnot supported,
dcf5fd070ce44d8dad16adef14991aaf,https://website-demo.rasa.com/conversations/dcf5fd070ce44d8dad16adef14991aaf/1542809661.0154777,21.11.2018,1 step,no,,user put /greet just before the end of the onboaridng flow,
2e4860de8f5d456e8ff73e4e4703e72b,https://website-demo.rasa.com/conversations/2e4860de8f5d456e8ff73e4e4703e72b/1542808441.1172416,21.11.2018,rasa_help,yes,,,
2f05916848084a98bb9b219912065401,https://website-demo.rasa.com/conversations/2f05916848084a98bb9b219912065401/1542808156.8945649,21.11.2018,1 step,,,,
233e5ddd7c8e4be19b466aca2008c5cc,https://website-demo.rasa.com/conversations/233e5ddd7c8e4be19b466aca2008c5cc/1542808067.0557678,21.11.2018,1 step,,,,
78dbfc8cd70e4961a215f6a3f4727e40,https://website-demo.rasa.com/conversations/78dbfc8cd70e4961a215f6a3f4727e40/1542808063.8721058,21.11.2018,1 step,,,,
a268c74cbfc64d1c9261e743862a95df,https://website-demo.rasa.com/conversations/a268c74cbfc64d1c9261e743862a95df/1542807992.5773058,21.11.2018,1 step,,,,
94c8418077e74606807b179466f4ef82,https://website-demo.rasa.com/conversations/94c8418077e74606807b179466f4ef82/1542807719.4669552,21.11.2018,1 step,,,,
d8596ace9be340ffa7f9e49f391ad876,https://website-demo.rasa.com/conversations/d8596ace9be340ffa7f9e49f391ad876/1542807277.1328256,21.11.2018,1 step,,,,
200203392af545e5b61d7d45fc0dbd9a,https://website-demo.rasa.com/conversations/200203392af545e5b61d7d45fc0dbd9a/1542806698.816166,21.11.2018,1 step,,,,
9fa95bc9def8471b9fcdb03a52a0ceb7,https://website-demo.rasa.com/conversations/9fa95bc9def8471b9fcdb03a52a0ceb7/1542806639.1685586,21.11.2018,1 step,,,,
e4058b5622014ea2b872f9500d84ea86,https://website-demo.rasa.com/conversations/e4058b5622014ea2b872f9500d84ea86/1542805998.9021192,21.11.2018,1 step,,,,
d5b218aaf58d426995bb7cbcf96f8f84,https://website-demo.rasa.com/conversations/d5b218aaf58d426995bb7cbcf96f8f84/1542805641.9047143,21.11.2018,1 step,,,,
415a5b8eca594a51a7bb2155b8f1158a,https://website-demo.rasa.com/conversations/415a5b8eca594a51a7bb2155b8f1158a/1542803386.687877,21.11.2018,1 step,,,,
9a2ab487a67a41b9b9b46b52bfc3ca30,https://website-demo.rasa.com/conversations/9a2ab487a67a41b9b9b46b52bfc3ca30/1542801968.9064057,21.11.2018,1 step,,,,
ed966a319919407dbb2fe519f83a4385,https://website-demo.rasa.com/conversations/ed966a319919407dbb2fe519f83a4385/1542799645.8357217,21.11.2018,1 step,,,,
e001aa9db0b64821bd8d1cee154267f8,https://website-demo.rasa.com/conversations/e001aa9db0b64821bd8d1cee154267f8/1542798211.7711082,21.11.2018,1 step,,,,
e8dfdb9ec63c42a0bc650bf4ae748504,https://website-demo.rasa.com/conversations/e8dfdb9ec63c42a0bc650bf4ae748504/1542797919.8011322,21.11.2018,1 step,,,,
766f799dacb4450cae419d5f00318356,https://website-demo.rasa.com/conversations/766f799dacb4450cae419d5f00318356/1542797134.497647,21.11.2018,1 step,,,,
86cb69f2e72d4a719f80eddd8b48b6eb,https://website-demo.rasa.com/conversations/86cb69f2e72d4a719f80eddd8b48b6eb/1542796888.1266155,21.11.2018,1 step,,,,
0e08d33442234892a7371c1d6ef0ac54,https://website-demo.rasa.com/conversations/0e08d33442234892a7371c1d6ef0ac54/1542796453.0887222,21.11.2018,1 step,,,,
2f077cbfe760483fab9157c6ca81175b,https://website-demo.rasa.com/conversations/2f077cbfe760483fab9157c6ca81175b/1542796452.5403366,21.11.2018,1 step,,,,
bac07e4b99fa4d978305fa6cf02c534b,https://website-demo.rasa.com/conversations/bac07e4b99fa4d978305fa6cf02c534b/1542795721.4267986,21.11.2018,1 step,,,,
61833c862b47476990203384ecc91497,https://website-demo.rasa.com/conversations/61833c862b47476990203384ecc91497/1542795668.9468768,21.11.2018,1 step,,,,
68fd8a02adb54d22aecf198bc095c3b8,https://website-demo.rasa.com/conversations/68fd8a02adb54d22aecf198bc095c3b8/1542794559.1578088,21.11.2018,1 step,,,,
830b55d1010e47458b0a8a59847e1a5c,https://website-demo.rasa.com/conversations/830b55d1010e47458b0a8a59847e1a5c/1542794285.460439,21.11.2018,1 step,,,,
ee38c1cb979a4f6a9e6af06bd79524c4,https://website-demo.rasa.com/conversations/ee38c1cb979a4f6a9e6af06bd79524c4/1542794035.9548774,21.11.2018,1 step,,,,
68278a8739484e8e963100d63042269c,https://website-demo.rasa.com/conversations/68278a8739484e8e963100d63042269c/1542793425.4186485,21.11.2018,1 step,,,,
1b8e76bbdd0a4f11addc6c66364ba9d5,https://website-demo.rasa.com/conversations/1b8e76bbdd0a4f11addc6c66364ba9d5/1542793306.949361,21.11.2018,1 step,,,,
8d77b078d58b45bda717bca08e4d1d46,https://website-demo.rasa.com/conversations/8d77b078d58b45bda717bca08e4d1d46/1542793283.106877,21.11.2018,1 step,,,,
20c9c52fc5df42fa8b16011c7b30734c,https://website-demo.rasa.com/conversations/20c9c52fc5df42fa8b16011c7b30734c/1542793248.924848,21.11.2018,1 step,,,,
b8d872113d1c4389b82b583ce6153a59,https://website-demo.rasa.com/conversations/b8d872113d1c4389b82b583ce6153a59/1542792015.565872,21.11.2018,1 step,,,,
8c46a6fdb2d04d47a358d3a4f1433f92,https://website-demo.rasa.com/conversations/8c46a6fdb2d04d47a358d3a4f1433f92/1542791213.328643,21.11.2018,1 step,,,,
bc8c86f780374a9a9af50f7efe80910b,https://website-demo.rasa.com/conversations/bc8c86f780374a9a9af50f7efe80910b/1542789717.0702493,21.11.2018,1 step,,,,
cb09109f0cd54a3dabbf2f06e8f60f81,https://website-demo.rasa.com/conversations/cb09109f0cd54a3dabbf2f06e8f60f81/1542789438.7787833,21.11.2018,1 step,,,,
57415d066c454f1ca0df83742e553919,https://website-demo.rasa.com/conversations/57415d066c454f1ca0df83742e553919/1542789394.2615354,21.11.2018,1 step,,,,
f5104b32210a4a818cef9353b3775ec4,https://website-demo.rasa.com/conversations/f5104b32210a4a818cef9353b3775ec4/1542789282.4580226,21.11.2018,1 step,,,,
a66f0296b3bb4f15868ae315f33cdd2f,https://website-demo.rasa.com/conversations/a66f0296b3bb4f15868ae315f33cdd2f/1542789232.8257885,21.11.2018,1 step,,,,
b29320846df24bb09beb5adc0693c843,https://website-demo.rasa.com/conversations/b29320846df24bb09beb5adc0693c843/1542787226.8823724,21.11.2018,1 step,,,,
4c11ff771ec54ae78af09f56266b1ac3,https://website-demo.rasa.com/conversations/4c11ff771ec54ae78af09f56266b1ac3/1542787205.6627617,21.11.2018,1 step,,,,
ae10c90d83724ac3bd6c27dd5c78a797,https://website-demo.rasa.com/conversations/ae10c90d83724ac3bd6c27dd5c78a797/1542786579.7301412,21.11.2018,1 step,,,,
e0605386011c4c759900c443969ebfa2,https://website-demo.rasa.com/conversations/e0605386011c4c759900c443969ebfa2/1542785530.15222,21.11.2018,1 step,,,,
b9b16db90fca4161961a7a8d2cd8ffea,https://website-demo.rasa.com/conversations/b9b16db90fca4161961a7a8d2cd8ffea/1542784955.0521035,21.11.2018,1 step,,,,
9fd0f17469aa44919b864948b31ef641,https://website-demo.rasa.com/conversations/9fd0f17469aa44919b864948b31ef641/1542783170.3787017,21.11.2018,1 step,,,,
faeefe6b79354efc90c0989fff117a02,https://website-demo.rasa.com/conversations/faeefe6b79354efc90c0989fff117a02/1542781598.3979342,21.11.2018,1 step,,,,
fc56a8c33b08462392dcde227ac83116,https://website-demo.rasa.com/conversations/fc56a8c33b08462392dcde227ac83116/1542780617.175312,21.11.2018,1 step,,,,
96c7971d2663481babc4f4d66566e146,https://website-demo.rasa.com/conversations/96c7971d2663481babc4f4d66566e146/1542771744.5057268,21.11.2018,1 step,,,,
1197ddec02814bd79b02ce5955da33ba,https://website-demo.rasa.com/conversations/1197ddec02814bd79b02ce5955da33ba/1542766227.4710252,21.11.2018,1 step,,,,
bbc91d65bc254156b8807938deaec7a5,https://website-demo.rasa.com/conversations/bbc91d65bc254156b8807938deaec7a5/1542764996.2551217,21.11.2018,1 step,,,,
f42b18c041ff4af5a74205d89d353c1e,https://website-demo.rasa.com/conversations/f42b18c041ff4af5a74205d89d353c1e/1542764685.5054944,21.11.2018,1 step,,,,
46f5732b0c9146dbb1b5891862d1725d,https://website-demo.rasa.com/conversations/46f5732b0c9146dbb1b5891862d1725d/1542762121.640864,21.11.2018,1 step,,,,
58f10a19593e4743bd246b939666bcfb,https://website-demo.rasa.com/conversations/58f10a19593e4743bd246b939666bcfb/1542760626.8851075,21.11.2018,1 step,,,,
f82df97233c84b81a375670c5cdb9e85,https://website-demo.rasa.com/conversations/f82df97233c84b81a375670c5cdb9e85/1542760165.6456032,21.11.2018,1 step,,,,
9880a3cc79e34f448371a5e0b357be6a,https://website-demo.rasa.com/conversations/9880a3cc79e34f448371a5e0b357be6a/1542757908.8876135,21.11.2018,1 step,,,,
b3b4251eff814a8fb6986854ec97155f,https://website-demo.rasa.com/conversations/b3b4251eff814a8fb6986854ec97155f/1542840880.5810432,21.11.2018,,,,,
a964fc4427cb4049be48c22ea54393b4,https://website-demo.rasa.com/conversations/a964fc4427cb4049be48c22ea54393b4/1542833153.2675586,21.11.2018,,,,,
a7f4e2f3513e45f39a25318db676f5f0,https://website-demo.rasa.com/conversations/a7f4e2f3513e45f39a25318db676f5f0/1542832756.0226965,21.11.2018,,,,,
6ae457f715ed45dc9e372c81beae25fb,https://website-demo.rasa.com/conversations/6ae457f715ed45dc9e372c81beae25fb/1542832282.1892123,21.11.2018,,,,,
251bf0966c5942bfaddc0e3a2c86fa78,https://website-demo.rasa.com/conversations/251bf0966c5942bfaddc0e3a2c86fa78/1542831073.3139558,21.11.2018,,,,,
3553ff1e2615439485de4a588fd311a5,https://website-demo.rasa.com/conversations/3553ff1e2615439485de4a588fd311a5/1542830831.5831923,21.11.2018,,,,,
bf1cafb7aeeb4c7ca70e92d6b05e680e,https://website-demo.rasa.com/conversations/bf1cafb7aeeb4c7ca70e92d6b05e680e/1542830712.787772,21.11.2018,,,,,
d055a36b1c204979aae9e8e13f5014a6,https://website-demo.rasa.com/conversations/d055a36b1c204979aae9e8e13f5014a6/1542830381.933138,21.11.2018,,,,,
rick,https://website-demo.rasa.com/conversations/rick/1542830336.4078946,21.11.2018,,,,,
3390a00b560f4032954d90447dd0105f,https://website-demo.rasa.com/conversations/3390a00b560f4032954d90447dd0105f/1542826070.2348354,21.11.2018,,,,,
5a8e1bd3ed9640438e7a092c4d1f44e9,https://website-demo.rasa.com/conversations/5a8e1bd3ed9640438e7a092c4d1f44e9/1542826037.79038,21.11.2018,,,,,
bb4f44977f8f4553a54ed3879c279239,https://website-demo.rasa.com/conversations/bb4f44977f8f4553a54ed3879c279239/1542824835.757876,21.11.2018,,,,,
c6cfbc3bc66548929acaec7345414d00,https://website-demo.rasa.com/conversations/c6cfbc3bc66548929acaec7345414d00/1542824366.1353545,21.11.2018,,,,,
f295f2f8dcf84eeb94769f92cedc180d,https://website-demo.rasa.com/conversations/f295f2f8dcf84eeb94769f92cedc180d/1542823746.3615458,21.11.2018,,,,,
11beddf2eed24ba88cfef2396667271b,https://website-demo.rasa.com/conversations/11beddf2eed24ba88cfef2396667271b/1542822578.6783476,21.11.2018,,,,,
8fe0bce3b5b14feeb2f698e6e9de47e1,https://website-demo.rasa.com/conversations/8fe0bce3b5b14feeb2f698e6e9de47e1/1542821215.2162592,21.11.2018,,,,,
90a5ad438538482cbe6ac08da09231f4,https://website-demo.rasa.com/conversations/90a5ad438538482cbe6ac08da09231f4/1542820773.428992,21.11.2018,,,,,
9e5b966ead1f40aca22d03a54e291596,https://website-demo.rasa.com/conversations/9e5b966ead1f40aca22d03a54e291596/1542818786.920966,21.11.2018,,,,,
67cc633903a6439eb8ff2c6d16d699d1,https://website-demo.rasa.com/conversations/67cc633903a6439eb8ff2c6d16d699d1/1542818663.5530968,21.11.2018,,,,,
923c72315dfe49e9b3086498b0b3d9c7,https://website-demo.rasa.com/conversations/923c72315dfe49e9b3086498b0b3d9c7/1542818558.1603456,21.11.2018,,,,,
435bdb8280ad433baa0b02e6bb9a69c9,https://website-demo.rasa.com/conversations/435bdb8280ad433baa0b02e6bb9a69c9/1542817967.9315224,21.11.2018,,,,,
74c492a2fd854731a5724720038eb34d,https://website-demo.rasa.com/conversations/74c492a2fd854731a5724720038eb34d/1542817224.630318,21.11.2018,,,,,
0030a54888644b8eb8d0e5dce5161d95,https://website-demo.rasa.com/conversations/0030a54888644b8eb8d0e5dce5161d95/1542816962.051461,21.11.2018,,,,,
1913b896b2654e7a86fbfc602368a039,https://website-demo.rasa.com/conversations/1913b896b2654e7a86fbfc602368a039/1542814200.8897147,21.11.2018,,,,,
8e8c2d4ff5a140e78184c982e127fedd,https://website-demo.rasa.com/conversations/8e8c2d4ff5a140e78184c982e127fedd/1542814183.594802,21.11.2018,,,,,
29afe40e3c054ebaa3b428c1ccc86657,https://website-demo.rasa.com/conversations/29afe40e3c054ebaa3b428c1ccc86657/1542813491.9819295,21.11.2018,,,,,
cbee5232fc4043dea4376e148753a2fe,https://website-demo.rasa.com/conversations/cbee5232fc4043dea4376e148753a2fe/1542811889.3908503,21.11.2018,,,,,
3227996d8d7247a78d28b43290213fe8,https://website-demo.rasa.com/conversations/3227996d8d7247a78d28b43290213fe8/1542810563.1851213,21.11.2018,,,,,
894a0429119d4d56a2ea69d5c7b9cfe1,https://website-demo.rasa.com/conversations/894a0429119d4d56a2ea69d5c7b9cfe1/1542809428.4656913,21.11.2018,,,,,
32829012ba9d4c82ab1048b632ff88ae,https://website-demo.rasa.com/conversations/32829012ba9d4c82ab1048b632ff88ae/1542809384.4795945,21.11.2018,,,,,
839a4e951c4349b183a6433f110d4e1a,https://website-demo.rasa.com/conversations/839a4e951c4349b183a6433f110d4e1a/1542807988.5810106,21.11.2018,,,,,
26768d05e94f4669a423af30077cae71,https://website-demo.rasa.com/conversations/26768d05e94f4669a423af30077cae71/1542805955.2203758,21.11.2018,,,,,
d2d0b5083765403f862a969771999893,https://website-demo.rasa.com/conversations/d2d0b5083765403f862a969771999893/1542804366.7814448,21.11.2018,,,,,
2b71aacfd3394ebebe14bf404ce6c1f9,https://website-demo.rasa.com/conversations/2b71aacfd3394ebebe14bf404ce6c1f9/1542801801.2735114,21.11.2018,,,,,
e3283e414c1e4808a17d7a4d19ec677e,https://website-demo.rasa.com/conversations/e3283e414c1e4808a17d7a4d19ec677e/1542799586.2034237,21.11.2018,,,,,
16c869d462e647fe886a6e8196dcb178,https://website-demo.rasa.com/conversations/16c869d462e647fe886a6e8196dcb178/1542799097.3139906,21.11.2018,,,,,
fcc664ecd2d04608bf879dcab605b674,https://website-demo.rasa.com/conversations/fcc664ecd2d04608bf879dcab605b674/1542797493.1924121,21.11.2018,,,,,
0738dd383c0445d8a5cc031e95d21f14,https://website-demo.rasa.com/conversations/0738dd383c0445d8a5cc031e95d21f14/1542796920.0741692,21.11.2018,,,,,
5133b717a2ac4677b0931cd2ef2ef43c,https://website-demo.rasa.com/conversations/5133b717a2ac4677b0931cd2ef2ef43c/1542795310.375566,21.11.2018,,,,,
559163931cbb4a0b85eaef9051061e4f,https://website-demo.rasa.com/conversations/559163931cbb4a0b85eaef9051061e4f/1542794292.3976743,21.11.2018,,,,,
35ad650ea266492da34ba995a9c3bf8a,https://website-demo.rasa.com/conversations/35ad650ea266492da34ba995a9c3bf8a/1542792525.5299437,21.11.2018,,,,,
346f697c6fb04200858b3a1f2de1f231,https://website-demo.rasa.com/conversations/346f697c6fb04200858b3a1f2de1f231/1542791560.7927537,21.11.2018,,,,,
5da6bd35d9de4090aad335d3403635fb,https://website-demo.rasa.com/conversations/5da6bd35d9de4090aad335d3403635fb/1542791248.4329686,21.11.2018,,,,,
[object Object],https://website-demo.rasa.com/conversations/[object Object]/1542790477.5749667,21.11.2018,,,,,
[Interactive Learning] 4431c9b0-ed6a-11e8-bb91-f7f446ac6b67,https://website-demo.rasa.com/conversations/[Interactive Learning] 4431c9b0-ed6a-11e8-bb91-f7f446ac6b67/1542790295.741116,21.11.2018,,,,,
[Interactive Learning] 2d222990-ed6a-11e8-bb91-f7f446ac6b67,https://website-demo.rasa.com/conversations/[Interactive Learning] 2d222990-ed6a-11e8-bb91-f7f446ac6b67/1542790119.881135,21.11.2018,,,,,
7a96b8c3f29b4803a1192bc0f478b5da,https://website-demo.rasa.com/conversations/7a96b8c3f29b4803a1192bc0f478b5da/1542789954.518241,21.11.2018,,,,,
3c886f88e8984d15bfb9d5187942cf47,https://website-demo.rasa.com/conversations/3c886f88e8984d15bfb9d5187942cf47/1542789763.3439097,21.11.2018,,,,,
